combo_size,condition,n,hit_rate_pct,avg_up_move,avg_down_move,median_up_move,median_down_move,avg_close_move
3,flag_hold_prev_low=break_prev_low & flag_pullback_vol_weak=pullback_vol_weak & time_bucket_15m=08:45-09:00,33,84.85,295.0,-249.7,265.0,-175.0,56.21
3,flag_break_prev_low=no_break_prev_low & flag_pullback_vol_weak=pullback_vol_weak & time_bucket_15m=08:45-09:00,33,84.85,233.18,-177.27,170.0,-140.0,40.3
3,flag_hold_prev_high=break_prev_high & flag_pullback_vol_weak=pullback_vol_weak & time_bucket_15m=15:30-15:45,38,84.21,161.05,-401.58,45.0,-257.5,-223.03
3,cat_trend=trend_mixed & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,31,83.87,-321.77,-464.68,-295.0,-405.0,-374.19
3,cat_dist_ma20=far_above & cat_atr_ratio=atr_high & time_bucket_15m=23:00-23:15,30,83.33,214.33,-213.5,62.5,-155.0,16.5
3,cat_trend=trend_mixed & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,90,83.33,53.56,-436.0,15.0,-362.5,-327.06
3,cat_body_ratio=body_small & cat_prev_day_change=prev_big_down & time_bucket_15m=08:45-09:00,76,82.89,124.8,-219.61,85.0,-135.0,-40.59
3,cat_trend=trend_mixed & cat_dist_ma20=far_above & flag_above_prev_day_close=below_prev_day_close,40,82.5,148.88,-190.12,102.5,-132.5,-56.38
3,flag_hold_prev_high=break_prev_high & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,210,82.38,71.79,-564.26,30.0,-405.0,-456.86
3,cat_prev_day_change=prev_big_down & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,34,82.35,-374.71,-566.32,-300.0,-480.0,-443.24
3,cat_trend=trend_up & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,101,82.18,-354.95,-507.82,-220.0,-325.0,-429.9
3,cat_rsi=rsi_midhigh & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,122,81.97,65.49,-468.57,20.0,-365.0,-370.29
3,cat_prev_day_change=prev_big_down & time_bucket_15m=15:30-15:45 & weekday=Thursday,33,81.82,100.0,-542.58,35.0,-560.0,-396.52
3,cat_dist_ma20=near_above & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,113,81.42,-315.93,-465.4,-195.0,-320.0,-383.27
3,cat_dist_ma20=far_below & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=13:00-13:15,32,81.25,100.62,-221.41,75.0,-165.0,-60.0
3,flag_pullback_2bar=no_pullback_2bar & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,100,81.0,-317.6,-468.1,-232.5,-342.5,-383.25
3,cat_gap=gap_flat & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,42,80.95,-322.98,-437.02,-190.0,-305.0,-385.6
3,flag_break_prev_high=break_prev_high & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,109,80.73,-299.22,-453.07,-235.0,-375.0,-371.28
3,flag_hold_prev_high=break_prev_high & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,109,80.73,-299.22,-453.07,-235.0,-375.0,-371.28
3,cat_bb_ratio=bb_mid & cat_prev_day_change=prev_big_down & time_bucket_15m=08:45-09:00,36,80.56,92.64,-220.69,55.0,-250.0,-83.06
3,cat_trend=trend_mixed & cat_vol_ratio=vol_high & time_bucket_15m=15:30-15:45,36,80.56,131.11,-424.17,27.5,-302.5,-258.33
3,cat_prev_day_change=prev_big_up & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,41,80.49,-312.2,-476.46,-190.0,-280.0,-402.2
3,cat_prev_day_change=prev_big_down & time_bucket_15m=08:45-09:00 & weekday=Monday,66,80.3,151.97,-251.36,90.0,-155.0,-71.74
3,flag_bull=bull & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,223,80.27,85.4,-535.52,30.0,-360.0,-417.51
3,flag_pullback_2bar=no_pullback_2bar & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,206,80.1,69.81,-558.33,25.0,-355.0,-445.24
3,cat_bb_ratio=bb_squeeze & flag_pullback_vol_weak=pullback_vol_weak & time_bucket_15m=08:45-09:00,30,80.0,198.5,-172.33,142.5,-145.0,36.83
3,cat_dist_ma20=near_below & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,35,80.0,102.0,-520.57,35.0,-440.0,-391.29
3,cat_gap=gap_up & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,74,79.73,76.82,-589.26,30.0,-387.5,-465.74
3,flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00 & weekday=Tuesday,44,79.55,-241.36,-402.05,-115.0,-250.0,-315.34
3,flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45 & weekday=Wednesday,39,79.49,137.69,-502.18,40.0,-295.0,-345.0
3,cat_rsi=rsi_low & cat_prev_day_change=prev_big_down & time_bucket_15m=23:30-23:45,68,79.41,305.88,-427.87,145.0,-192.5,-70.22
3,cat_trend=trend_mixed & cat_gap=gap_up & time_bucket_15m=15:30-15:45,63,79.37,81.03,-404.44,20.0,-310.0,-264.05
3,cat_gap=gap_flat & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,125,79.2,67.28,-445.04,30.0,-285.0,-368.6
3,cat_prev_day_change=prev_big_up & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,120,79.17,67.58,-464.38,30.0,-272.5,-372.0
3,cat_rsi=rsi_low & time_bucket_15m=23:30-23:45 & weekday=Friday,115,79.13,165.43,-425.78,70.0,-210.0,-241.39
3,flag_break_prev_low=no_break_prev_low & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,129,79.07,-286.24,-436.16,-220.0,-340.0,-357.09
3,flag_hold_prev_low=hold_prev_low & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,129,79.07,-286.24,-436.16,-220.0,-340.0,-357.09
3,cat_body_ratio=body_large & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,94,78.72,138.78,-549.73,35.0,-345.0,-388.67
3,cat_dist_ma20=far_above & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=08:45-09:00,42,78.57,183.45,-164.52,130.0,-145.0,-22.62
3,cat_rsi=rsi_midlow & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,42,78.57,-198.57,-354.52,-260.0,-402.5,-265.36
3,cat_bb_ratio=bb_expand & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,238,78.57,89.85,-482.86,35.0,-292.5,-361.66
3,cat_vol_ratio=vol_spike & time_bucket_15m=23:30-23:45 & weekday=Friday,79,78.48,311.14,-354.62,90.0,-235.0,-26.01
3,cat_trend=trend_up & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,283,78.45,81.47,-535.62,25.0,-320.0,-425.65
3,cat_prev_day_change=prev_up & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,92,78.26,93.42,-520.27,27.5,-402.5,-395.6
3,flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45 & weekday=Thursday,137,78.1,127.99,-441.53,30.0,-385.0,-294.12
3,cat_vol_ratio=vol_high & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,154,77.92,89.48,-527.79,35.0,-380.0,-400.03
3,cat_dist_ma20=near_above & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,307,77.85,77.56,-464.07,25.0,-305.0,-358.52
3,cat_dist_ma20=far_below & cat_bb_ratio=bb_mid & weekday=Wednesday,36,77.78,245.42,-242.22,175.0,-217.5,91.67
3,cat_rsi=rsi_high & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,72,77.78,-324.1,-471.04,-205.0,-320.0,-397.43
3,cat_dist_ma20=far_below & cat_vol_ratio=vol_spike & cat_bb_ratio=bb_mid,31,77.42,216.29,-192.42,105.0,-155.0,41.29
3,cat_bb_ratio=bb_squeeze & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,75,77.33,121.13,-466.47,35.0,-305.0,-327.93
3,flag_break_prev_high=break_prev_high & flag_pullback_2bar=no_pullback_2bar & time_bucket_15m=15:30-15:45,75,77.33,127.0,-551.33,35.0,-310.0,-378.33
3,cat_gap=gap_down & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=22:30-22:45,35,77.14,56.71,-209.57,40.0,-160.0,-166.86
3,cat_body_ratio=body_large & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,187,77.01,92.89,-506.1,30.0,-310.0,-385.59
3,cat_rsi=rsi_midhigh & cat_gap=gap_up & time_bucket_15m=15:30-15:45,91,76.92,100.6,-449.95,20.0,-355.0,-314.4
3,cat_body_ratio=body_mid & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,125,76.8,104.52,-485.88,35.0,-350.0,-353.84
3,cat_atr_ratio=atr_high & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,215,76.74,86.81,-509.49,35.0,-375.0,-403.56
3,cat_prev_day_change=prev_down & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,146,76.71,87.43,-365.82,30.0,-317.5,-248.49
3,cat_atr_ratio=atr_low & flag_bull=bull & time_bucket_15m=15:15-15:30,30,76.67,171.67,-308.33,70.0,-177.5,-114.67
3,cat_prev_day_change=prev_up & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,30,76.67,-342.83,-482.33,-297.5,-400.0,-395.5
3,cat_vol_ratio=vol_spike & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,77,76.62,97.73,-450.0,45.0,-355.0,-347.34
3,flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45 & weekday=Tuesday,127,76.38,75.0,-415.04,35.0,-195.0,-294.65
3,cat_dist_ma20=far_above & flag_pullback_2bar=no_pullback_2bar & time_bucket_15m=10:30-10:45,38,76.32,99.74,-141.84,57.5,-120.0,-56.97
3,cat_vol_ratio=vol_low & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,97,76.29,-373.09,-556.44,-300.0,-485.0,-455.67
3,cat_rsi=rsi_high & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,189,76.19,86.06,-533.49,25.0,-300.0,-422.59
3,cat_gap=gap_down & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:15-15:30,105,76.19,-14.86,-500.05,50.0,-380.0,-430.43
3,cat_dist_ma20=near_above & cat_rsi=rsi_midlow & time_bucket_15m=06:00-06:15,46,76.09,120.54,-150.0,75.0,-130.0,-10.87
3,cat_bb_ratio=bb_squeeze & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,71,76.06,-302.11,-431.55,-300.0,-385.0,-363.73
3,cat_prev_day_change=prev_down & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,50,76.0,-194.4,-334.1,-200.0,-322.5,-262.2
3,cat_prev_day_change=prev_down & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,50,76.0,94.4,-398.5,42.5,-342.5,-264.2
3,flag_break_prev_low=no_break_prev_low & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,529,75.99,88.68,-474.14,30.0,-315.0,-353.91
3,cat_prev_day_change=prev_big_down & time_bucket_15m=09:00-09:15 & weekday=Wednesday,54,75.93,144.17,-137.78,75.0,-117.5,-33.33
3,cat_prev_day_change=prev_big_down & flag_hold_prev_high=hold_prev_high & time_bucket_15m=08:45-09:00,136,75.74,138.38,-205.55,90.0,-140.0,-41.76
3,cat_dist_ma20=far_above & cat_bb_ratio=bb_expand & time_bucket_15m=10:30-10:45,37,75.68,122.97,-147.84,55.0,-140.0,-37.43
3,flag_hold_prev_low=hold_prev_low & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,456,75.66,81.13,-482.49,30.0,-320.0,-369.1
3,cat_dist_ma20=far_below & time_bucket_15m=08:45-09:00 & weekday=Monday,41,75.61,269.63,-246.95,135.0,-195.0,19.27
3,cat_atr_ratio=atr_mid & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,135,75.56,-254.11,-406.33,-190.0,-315.0,-325.48
3,cat_vol_ratio=vol_spike & cat_prev_day_change=prev_big_down & time_bucket_15m=23:30-23:45,53,75.47,322.83,-390.28,145.0,-250.0,-31.89
3,cat_dist_ma20=far_below & cat_gap=gap_down & time_bucket_15m=23:15-23:30,53,75.47,115.85,-176.13,80.0,-140.0,-66.23
3,cat_atr_ratio=atr_mid & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,101,75.25,145.5,-408.42,35.0,-275.0,-246.19
3,cat_prev_day_change=prev_big_down & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,101,75.25,102.72,-597.82,40.0,-410.0,-440.2
3,cat_rsi=rsi_midlow & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,141,75.18,105.89,-463.97,30.0,-335.0,-323.19
2,flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,201,75.12,-270.8,-420.35,-190.0,-315.0,-339.4
3,flag_bull=not_bull & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,201,75.12,-270.8,-420.35,-190.0,-315.0,-339.4
3,flag_pullback_vol_weak=pullback_vol_weak & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,201,75.12,-270.8,-420.35,-190.0,-315.0,-339.4
3,flag_bull=bull & flag_pullback_vol_weak=pullback_vol_weak & time_bucket_15m=08:45-09:00,32,75.0,256.41,-169.69,222.5,-135.0,77.03
3,cat_gap=gap_down & cat_prev_day_change=prev_big_down & time_bucket_15m=23:30-23:45,108,75.0,337.55,-350.88,137.5,-162.5,21.2
3,cat_dist_ma20=far_above & cat_rsi=rsi_high & time_bucket_15m=23:00-23:15,36,75.0,155.83,-187.22,62.5,-122.5,17.78
3,cat_dist_ma20=far_above & cat_bb_ratio=bb_mid & flag_pullback_vol_weak=pullback_vol_not_weak,72,75.0,183.75,-197.85,82.5,-120.0,-16.39
3,cat_dist_ma20=far_above & cat_atr_ratio=atr_low & time_bucket_15m=10:30-10:45,36,75.0,79.31,-141.81,57.5,-142.5,-42.64
3,cat_vol_ratio=vol_high & cat_prev_day_change=prev_big_down & time_bucket_15m=15:30-15:45,40,75.0,308.62,-472.0,65.0,-222.5,-136.62
3,cat_rsi=rsi_midhigh & cat_prev_day_change=prev_big_up & time_bucket_15m=15:30-15:45,48,75.0,150.31,-344.58,27.5,-237.5,-183.23
3,cat_body_ratio=body_small & flag_pullback_2bar=no_pullback_2bar & time_bucket_15m=15:30-15:45,56,75.0,151.16,-382.05,40.0,-217.5,-207.59
3,cat_rsi=rsi_midhigh & flag_pullback_2bar=no_pullback_2bar & time_bucket_15m=15:30-15:45,64,75.0,110.62,-424.38,25.0,-325.0,-276.56
3,cat_atr_ratio=atr_high & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,56,75.0,-334.29,-473.21,-247.5,-407.5,-400.98
3,flag_bull=bull & flag_pullback_2bar=no_pullback_2bar & time_bucket_15m=15:30-15:45,127,74.8,156.18,-482.28,35.0,-300.0,-289.33
3,cat_bb_ratio=bb_expand & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,95,74.74,-266.26,-416.63,-180.0,-270.0,-341.05
3,cat_vol_ratio=vol_high & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,75,74.67,171.93,-494.27,45.0,-310.0,-288.27
3,cat_vol_ratio=vol_normal & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,71,74.65,-221.9,-342.39,-185.0,-270.0,-280.99
3,flag_hold_prev_high=break_prev_high & flag_pullback_2bar=no_pullback_2bar & time_bucket_15m=15:30-15:45,134,74.63,150.67,-491.68,37.5,-290.0,-307.8
3,cat_prev_day_change=prev_big_down & flag_pullback_2bar=pullback_2bar & time_bucket_15m=08:45-09:00,133,74.44,125.56,-195.3,85.0,-130.0,-33.2
3,cat_dist_ma20=far_below & cat_gap=gap_down & time_bucket_15m=08:45-09:00,43,74.42,273.37,-288.6,200.0,-260.0,12.33
3,cat_gap=gap_down & time_bucket_15m=23:30-23:45 & weekday=Friday,168,74.4,236.22,-391.67,72.5,-195.0,-139.94
3,flag_pullback_vol_weak=pullback_vol_not_weak & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,448,74.33,96.15,-474.82,32.5,-325.0,-350.48
3,cat_dist_ma20=far_above & cat_vol_ratio=vol_high & cat_bb_ratio=bb_mid,35,74.29,165.57,-167.43,75.0,-150.0,-7.0
3,cat_dist_ma20=far_above & cat_rsi=rsi_high & time_bucket_15m=15:00-15:15,35,74.29,155.0,-282.43,65.0,-175.0,-143.86
3,cat_bb_ratio=bb_mid & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00,35,74.29,-219.57,-407.71,-180.0,-325.0,-285.57
3,cat_body_ratio=body_small & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,101,74.26,104.9,-401.63,40.0,-275.0,-276.98
3,cat_dist_ma20=far_above & cat_prev_day_change=prev_big_down & time_bucket_15m=09:00-09:15,31,74.19,225.48,-198.87,165.0,-220.0,37.26
3,cat_dist_ma20=far_above & flag_bull=bull & time_bucket_15m=23:00-23:15,31,74.19,225.48,-199.52,60.0,-120.0,-3.39
2,flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,589,74.19,93.98,-457.46,30.0,-300.0,-334.32
3,cat_dist_ma20=far_below & cat_gap=gap_down & time_bucket_15m=23:30-23:45,58,74.14,556.98,-503.28,295.0,-250.0,90.86
3,cat_vol_ratio=vol_spike & cat_gap=gap_down & time_bucket_15m=23:30-23:45,174,74.14,313.48,-302.33,130.0,-202.5,33.97
3,cat_dist_ma20=far_above & cat_vol_ratio=vol_high & cat_atr_ratio=atr_low,50,74.0,90.7,-224.2,62.5,-120.0,-97.1
3,cat_prev_day_change=prev_big_down & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=08:45-09:00,123,73.98,165.16,-202.15,100.0,-160.0,-16.75
3,flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:45-16:00 & weekday=Thursday,46,73.91,-198.59,-360.22,-272.5,-382.5,-271.52
3,cat_vol_ratio=vol_low & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,184,73.91,96.03,-463.18,25.0,-277.5,-332.88
3,cat_prev_day_change=prev_big_down & flag_break_prev_high=no_break_prev_high & time_bucket_15m=08:45-09:00,195,73.85,137.95,-190.9,95.0,-130.0,-30.1
3,flag_pullback_vol_weak=pullback_vol_weak & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,141,73.76,87.09,-402.3,30.0,-245.0,-282.98
3,cat_dist_ma20=far_below & cat_gap=gap_down & time_bucket_15m=09:00-09:15,80,73.75,195.06,-194.19,112.5,-152.5,31.69
3,cat_vol_ratio=vol_spike & cat_bb_ratio=bb_squeeze & time_bucket_15m=23:30-23:45,76,73.68,362.43,-266.71,125.0,-195.0,126.71
3,cat_vol_ratio=vol_spike & cat_prev_day_change=prev_big_up & time_bucket_15m=23:30-23:45,76,73.68,332.3,-327.96,102.5,-205.0,12.76
3,cat_vol_ratio=vol_high & flag_hold_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,152,73.68,181.94,-444.9,45.0,-285.0,-229.61
3,cat_prev_day_change=prev_big_down & flag_bull=bull & time_bucket_15m=15:30-15:45,57,73.68,228.68,-523.25,40.0,-280.0,-278.68
3,cat_body_ratio=body_large & flag_hold_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,114,73.68,150.61,-492.72,37.5,-277.5,-327.5
3,cat_trend=trend_mixed & flag_hold_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,53,73.58,97.45,-379.34,30.0,-295.0,-245.85
3,cat_dist_ma20=far_below & flag_break_prev_low=break_prev_low & time_bucket_15m=23:30-23:45,34,73.53,502.65,-442.5,317.5,-200.0,100.88
3,cat_dist_ma20=far_above & flag_hold_prev_low=hold_prev_low & time_bucket_15m=15:00-15:15,34,73.53,172.5,-271.76,90.0,-167.5,-117.94
3,cat_dist_ma20=far_above & cat_bb_ratio=bb_squeeze & flag_bull=not_bull,83,73.49,137.83,-161.63,90.0,-120.0,-16.27
3,cat_dist_ma20=far_below & time_bucket_15m=09:00-09:15 & weekday=Monday,49,73.47,161.73,-216.33,85.0,-180.0,13.57
3,cat_prev_day_change=prev_flat & time_bucket_15m=06:00-06:15 & weekday=Wednesday,30,73.33,92.67,-155.5,77.5,-125.0,-34.17
3,cat_dist_ma20=far_above & cat_gap=gap_down & time_bucket_15m=10:30-10:45,30,73.33,91.0,-138.83,55.0,-142.5,-42.67
3,cat_dist_ma20=far_above & cat_atr_ratio=atr_low & time_bucket_15m=10:15-10:30,30,73.33,76.17,-149.0,65.0,-112.5,-57.67
3,cat_trend=trend_mixed & cat_prev_day_change=prev_big_down & time_bucket_15m=09:45-10:00,30,73.33,70.17,-191.67,35.0,-145.0,-85.83
3,cat_rsi=rsi_midlow & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,30,73.33,69.0,-469.67,35.0,-327.5,-365.17
3,cat_prev_day_change=prev_big_down & flag_bull=not_bull & time_bucket_15m=08:45-09:00,157,73.25,139.27,-185.99,95.0,-130.0,-32.99
3,cat_gap=gap_up & flag_hold_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,142,73.24,126.34,-462.18,30.0,-297.5,-299.12
3,cat_atr_ratio=atr_high & flag_pullback_2bar=no_pullback_2bar & time_bucket_15m=15:45-16:00,41,73.17,-236.83,-382.56,-190.0,-330.0,-305.85
3,cat_rsi=rsi_midlow & flag_hold_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,67,73.13,106.57,-422.09,35.0,-320.0,-280.0
3,cat_prev_day_change=prev_big_down & flag_hold_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,52,73.08,183.08,-561.63,42.5,-290.0,-357.21
3,cat_rsi=rsi_high & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,89,73.03,147.92,-476.01,45.0,-225.0,-314.1
3,cat_trend=trend_up & cat_prev_day_change=prev_big_up & time_bucket_15m=23:30-23:45,174,72.99,258.59,-321.7,55.0,-195.0,-46.7
3,cat_atr_ratio=atr_mid & cat_prev_day_change=prev_big_down & time_bucket_15m=23:30-23:45,59,72.88,319.58,-354.49,115.0,-175.0,9.15
3,cat_prev_day_change=prev_down & time_bucket_15m=06:00-06:15 & weekday=Thursday,33,72.73,97.58,-143.79,75.0,-120.0,-20.61
3,cat_dist_ma20=far_above & cat_bb_ratio=bb_squeeze & weekday=Wednesday,66,72.73,116.82,-166.44,97.5,-130.0,-24.32
3,cat_dist_ma20=far_below & flag_break_prev_high=no_break_prev_high & time_bucket_15m=13:00-13:15,44,72.73,122.73,-199.55,87.5,-130.0,-35.57
2,flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,176,72.73,137.36,-475.03,40.0,-285.0,-314.77
3,flag_break_prev_high=break_prev_high & flag_break_prev_low=no_break_prev_low & time_bucket_15m=15:30-15:45,176,72.73,137.36,-475.03,40.0,-285.0,-314.77
3,flag_break_prev_high=break_prev_high & flag_hold_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,176,72.73,137.36,-475.03,40.0,-285.0,-314.77
3,flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45 & weekday=Thursday,33,72.73,125.0,-466.82,30.0,-470.0,-325.3
3,cat_bb_ratio=bb_squeeze & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,231,72.73,83.57,-478.18,30.0,-365.0,-369.33
3,cat_rsi=rsi_midhigh & cat_prev_day_change=prev_big_up & time_bucket_15m=23:30-23:45,106,72.64,284.62,-334.72,72.5,-230.0,-41.56
3,flag_bull=bull & flag_break_prev_high=break_prev_high & time_bucket_15m=15:30-15:45,175,72.57,138.09,-476.11,40.0,-285.0,-315.23
3,cat_trend=trend_mixed & flag_pullback_2bar=no_pullback_2bar & time_bucket_15m=15:30-15:45,40,72.5,85.25,-363.62,37.5,-257.5,-242.12
3,flag_hold_prev_high=break_prev_high & time_bucket_15m=15:30-15:45 & weekday=Wednesday,69,72.46,173.77,-426.09,45.0,-205.0,-236.09
3,cat_atr_ratio=atr_mid & flag_above_prev_day_close=above_prev_day_close & time_bucket_15m=15:30-15:45,345,72.46,97.96,-416.13,30.0,-280.0,-285.9
3,cat_dist_ma20=far_above & cat_bb_ratio=bb_mid & cat_gap=gap_down,94,72.34,201.54,-142.02,77.5,-115.0,34.47
3,cat_trend=trend_up & cat_gap=gap_up & time_bucket_15m=15:45-16:00,65,72.31,-183.08,-337.23,-125.0,-255.0,-248.92
3,cat_trend=trend_mixed & cat_prev_day_change=prev_big_down & time_bucket_15m=23:30-23:45,36,72.22,300.56,-245.56,127.5,-180.0,90.28
3,cat_dist_ma20=far_below & cat_atr_ratio=atr_mid & time_bucket_15m=10:15-10:30,36,72.22,120.69,-154.72,82.5,-135.0,-7.78
