datetime,open,high,low,close,volume
2026-03-06 22:40:00,55425.0,55560.0,55415.0,55510.0,3631
2026-03-06 22:45:00,55505.0,55525.0,55470.0,55510.0,2285
2026-03-06 22:50:00,55515.0,55550.0,55435.0,55440.0,3067
2026-03-06 22:55:00,55435.0,55455.0,55265.0,55270.0,6003
2026-03-06 23:00:00,55270.0,55315.0,55195.0,55235.0,7311
2026-03-06 23:05:00,55235.0,55330.0,55185.0,55320.0,4445
2026-03-06 23:10:00,55325.0,55335.0,55225.0,55235.0,2705
2026-03-06 23:15:00,55240.0,55270.0,55150.0,55175.0,3214
2026-03-06 23:20:00,55165.0,55185.0,55085.0,55110.0,4858
2026-03-06 23:25:00,55110.0,55160.0,55100.0,55110.0,3048
2026-03-06 23:30:00,55110.0,55360.0,55070.0,55340.0,14642
2026-03-06 23:35:00,55345.0,55390.0,55145.0,55180.0,10296
2026-03-06 23:40:00,55180.0,55205.0,55065.0,55075.0,6884
2026-03-06 23:45:00,55075.0,55230.0,55015.0,55110.0,9029
2026-03-06 23:50:00,55115.0,55275.0,55095.0,55250.0,6148
2026-03-06 23:55:00,55245.0,55430.0,55235.0,55405.0,6098
2026-03-09 00:00:00,53860.0,54160.0,53850.0,54100.0,13286
2026-03-09 00:05:00,54095.0,54115.0,53820.0,53840.0,9356
2026-03-09 00:10:00,53840.0,54090.0,53815.0,54080.0,7561
2026-03-09 00:15:00,54080.0,54195.0,54060.0,54185.0,7872
2026-03-09 00:20:00,54190.0,54275.0,54175.0,54245.0,8104
2026-03-09 00:25:00,54245.0,54250.0,54080.0,54170.0,7382
2026-03-09 00:30:00,54170.0,54285.0,54150.0,54200.0,7030
2026-03-09 00:35:00,54200.0,54275.0,54185.0,54225.0,4239
2026-03-09 00:40:00,54210.0,54215.0,54045.0,54110.0,5208
2026-03-09 00:45:00,54110.0,54145.0,53955.0,53975.0,5088
2026-03-09 00:50:00,53980.0,53980.0,53825.0,53915.0,5651
2026-03-09 00:55:00,53920.0,54140.0,53910.0,54040.0,6011
2026-03-09 01:00:00,54035.0,54140.0,54005.0,54135.0,3529
2026-03-09 01:05:00,54130.0,54165.0,54070.0,54075.0,3587
2026-03-09 01:10:00,54080.0,54080.0,53955.0,53980.0,3439
2026-03-09 01:15:00,53975.0,54095.0,53970.0,54075.0,3651
2026-03-09 01:20:00,54075.0,54080.0,53940.0,54030.0,3157
2026-03-09 01:25:00,54025.0,54045.0,53955.0,54005.0,2283
2026-03-09 01:30:00,54010.0,54080.0,53945.0,54035.0,3875
2026-03-09 01:35:00,54030.0,54235.0,54020.0,54200.0,4717
2026-03-09 01:40:00,54200.0,54240.0,54140.0,54175.0,2967
2026-03-09 01:45:00,54180.0,54280.0,54160.0,54225.0,2499
2026-03-09 01:50:00,54220.0,54270.0,54130.0,54135.0,2200
2026-03-09 01:55:00,54135.0,54215.0,54100.0,54170.0,3612
